1	Riverton	New Jersey	NJ	08077	39.9992	-74.9087
1	Vincentown	New Jersey	NJ	08088	39.8604	-74.6693
1	New Gretna	New Jersey	NJ	08224	39.5952	-74.4357
1	Riverside	New Jersey	NJ	08370	39.8624	-74.7251
1	Bordentown	New Jersey	NJ	08505	40.1431	-74.7032
1	Cookstown	New Jersey	NJ	08511	40.0481	-74.5595
1	Crosswicks	New Jersey	NJ	08515	40.1476	-74.6615
1	Florence	New Jersey	NJ	08518	40.118	-74.8055
1	Roebling	New Jersey	NJ	08554	40.1154	-74.7772
1	Wrightstown	New Jersey	NJ	08562	40.072	-74.5731
1	Trenton	New Jersey	NJ	08640	40.0098	-74.6052
1	Trenton	New Jersey	NJ	08641	39.9688	-74.624
1	Cherry Hill	New Jersey	NJ	08002	39.9308	-75.0175
1	Cherry Hill	New Jersey	NJ	08003	39.8805	-74.9706
1	Atco	New Jersey	NJ	08004	39.76	-74.8665
1	Barrington	New Jersey	NJ	08007	39.8651	-75.0564
1	Berlin	New Jersey	NJ	08009	39.7788	-74.9308
1	Blackwood	New Jersey	NJ	08012	39.7901	-75.0367
1	Cedar Brook	New Jersey	NJ	08018	39.8024	-74.9383
1	Clementon	New Jersey	NJ	08021	39.8036	-75.0058
1	Gibbsboro	New Jersey	NJ	08026	39.8365	-74.971
1	Glendora	New Jersey	NJ	08029	39.8404	-75.0697
1	Gloucester City	New Jersey	NJ	08030	39.8911	-75.117
1	Bellmawr	New Jersey	NJ	08031	39.8689	-75.0944
1	Haddonfield	New Jersey	NJ	08033	39.8954	-75.0417
1	Cherry Hill	New Jersey	NJ	08034	39.9074	-75.0008
1	Haddon Heights	New Jersey	NJ	08035	39.8788	-75.0664
1	Voorhees	New Jersey	NJ	08043	39.8504	-74.9646
1	Lawnside	New Jersey	NJ	08045	39.8676	-75.0317
1	Magnolia	New Jersey	NJ	08049	39.8538	-75.0393
1	Mount Ephraim	New Jersey	NJ	08059	39.8827	-75.0929
1	Runnemede	New Jersey	NJ	08078	39.8508	-75.0742
1	Sicklerville	New Jersey	NJ	08081	39.7354	-74.9864
1	Somerdale	New Jersey	NJ	08083	39.84	-75.0309
1	Stratford	New Jersey	NJ	08084	39.8288	-75.0147
1	Waterford Works	New Jersey	NJ	08089	39.7215	-74.8609
1	West Berlin	New Jersey	NJ	08091	39.7349	-74.951
1	Winslow	New Jersey	NJ	08095	39.6549	-74.8685
1	Bellmawr	New Jersey	NJ	08099	39.7792	-74.9621
1	Camden	New Jersey	NJ	08101	39.8024	-74.9383
1	Camden	New Jersey	NJ	08102	39.9512	-75.1186
1	Camden	New Jersey	NJ	08103	39.9351	-75.1117
1	Camden	New Jersey	NJ	08104	39.9186	-75.1078
1	Camden	New Jersey	NJ	08105	39.9484	-75.0864
1	Audubon	New Jersey	NJ	08106	39.891	-75.0724
1	Oaklyn	New Jersey	NJ	08107	39.908	-75.0849
1	Collingswood	New Jersey	NJ	08108	39.9157	-75.0634
1	Merchantville	New Jersey	NJ	08109	39.9519	-75.0482
1	Pennsauken	New Jersey	NJ	08110	39.8394	-74.9456
1	Avalon	New Jersey	NJ	08202	39.0951	-74.7262
1	Cape May	New Jersey	NJ	08204	39.1103	-74.7679
1	Cape May Court House	New Jersey	NJ	08210	39.1378	-74.7806
1	Cape May Point	New Jersey	NJ	08212	38.9372	-74.9654
1	Dennisville	New Jersey	NJ	08214	39.0565	-74.8166
1	Goshen	New Jersey	NJ	08218	39.0565	-74.8166
1	Green Creek	New Jersey	NJ	08219	39.0565	-74.8166
1	Marmora	New Jersey	NJ	08223	39.2586	-74.6593
1	Ocean City	New Jersey	NJ	08226	39.2709	-74.5875
1	Ocean View	New Jersey	NJ	08230	39.2154	-74.7075
1	Rio Grande	New Jersey	NJ	08242	39.0196	-74.8756
1	Sea Isle City	New Jersey	NJ	08243	39.154	-74.7005
1	South Dennis	New Jersey	NJ	08245	39.1	-74.8487
1	South Seaville	New Jersey	NJ	08246	39.0565	-74.8166
1	Stone Harbor	New Jersey	NJ	08247	39.0533	-74.762
1	Strathmere	New Jersey	NJ	08248	39.1992	-74.6554
1	Tuckahoe	New Jersey	NJ	08250	39.0565	-74.8166
1	Villas	New Jersey	NJ	08251	39.0219	-74.9354
1	Whitesboro	New Jersey	NJ	08252	39.0421	-74.8618
1	Wildwood	New Jersey	NJ	08260	39.0678	-74.7767
1	Woodbine	New Jersey	NJ	08270	39.1582	-74.7869
1	Bridgeton	New Jersey	NJ	08302	39.3762	-75.1617
1	Cedarville	New Jersey	NJ	08311	39.337	-75.1994
1	Deerfield Street	New Jersey	NJ	08313	39.5293	-75.2249
1	Delmont	New Jersey	NJ	08314	39.2023	-74.9705
1	Dividing Creek	New Jersey	NJ	08315	39.2732	-75.095
1	Dorchester	New Jersey	NJ	08316	39.2679	-74.9791
1	Fairton	New Jersey	NJ	08320	39.3799	-75.2217
1	Fortescue	New Jersey	NJ	08321	39.273	-75.1914
1	Greenwich	New Jersey	NJ	08323	39.4055	-75.3209
1	Heislerville	New Jersey	NJ	08324	39.224	-74.9942
1	Leesburg	New Jersey	NJ	08327	39.3879	-75.0074
1	Mauricetown	New Jersey	NJ	08329	39.2853	-74.9983
1	Millville	New Jersey	NJ	08332	39.3673	-75.0293
1	Newport	New Jersey	NJ	08345	39.2832	-75.1716
1	Port Elizabeth	New Jersey	NJ	08348	39.3131	-74.9807
1	Port Norris	New Jersey	NJ	08349	39.2563	-75.0506
1	Rosenhayn	New Jersey	NJ	08352	39.4695	-75.1462
1	Shiloh	New Jersey	NJ	08353	39.4216	-75.2077
1	Vineland	New Jersey	NJ	08360	39.4818	-75.0091
1	Vineland	New Jersey	NJ	08361	39.4655	-74.9653
1	Vineland	New Jersey	NJ	08362	39.2713	-75.0277
1	Bloomfield	New Jersey	NJ	07003	40.8035	-74.1891
1	Fairfield	New Jersey	NJ	07004	40.8822	-74.296
1	Caldwell	New Jersey	NJ	07006	40.8545	-74.2789
1	Caldwell	New Jersey	NJ	07007	40.7918	-74.2452
1	Cedar Grove	New Jersey	NJ	07009	40.8534	-74.2297
1	East Orange	New Jersey	NJ	07017	40.7696	-74.2077
1	East Orange	New Jersey	NJ	07018	40.7558	-74.2198
1	East Orange	New Jersey	NJ	07019	40.7918	-74.2452
1	Essex Fells	New Jersey	NJ	07021	40.8279	-74.2797
1	Glen Ridge	New Jersey	NJ	07028	40.804	-74.2055
1	Livingston	New Jersey	NJ	07039	40.7896	-74.3202
1	Maplewood	New Jersey	NJ	07040	40.7279	-74.2656
1	Millburn	New Jersey	NJ	07041	40.7228	-74.3015
1	Montclair	New Jersey	NJ	07042	40.8131	-74.2165
1	Montclair	New Jersey	NJ	07043	40.843	-74.2011
1	Verona	New Jersey	NJ	07044	40.8319	-74.2428
1	Orange	New Jersey	NJ	07050	40.7692	-74.2355
1	Orange	New Jersey	NJ	07051	40.7918	-74.2452
1	West Orange	New Jersey	NJ	07052	40.7859	-74.2568
1	Roseland	New Jersey	NJ	07068	40.8203	-74.3047
1	Short Hills	New Jersey	NJ	07078	40.7368	-74.3271
1	South Orange	New Jersey	NJ	07079	40.7465	-74.2575
1	Newark	New Jersey	NJ	07101	40.7361	-74.2251
1	Newark	New Jersey	NJ	07102	40.732	-74.1765
1	Newark	New Jersey	NJ	07103	40.737	-74.1964
1	Newark	New Jersey	NJ	07104	40.7664	-74.1695
1	Newark	New Jersey	NJ	07105	40.7271	-74.1563
1	Newark	New Jersey	NJ	07106	40.7415	-74.1
1	Newark	New Jersey	NJ	07107	40.7607	-74.1882
1	Newark	New Jersey	NJ	07108	40.7236	-74.2015
1	Belleville	New Jersey	NJ	07109	40.7946	-74.1631
1	Nutley	New Jersey	NJ	07110	40.8185	-74.1589
1	Irvington	New Jersey	NJ	07111	40.7261	-74.2313
1	Newark	New Jersey	NJ	07112	40.7107	-74.2131
1	Newark	New Jersey	NJ	07114	40.7082	-74.1891
1	Newark	New Jersey	NJ	07175	40.7918	-74.2452
1	Newark	New Jersey	NJ	07182	40.7918	-74.2452
1	Newark	New Jersey	NJ	07184	40.7918	-74.2452
1	Newark	New Jersey	NJ	07188	40.7918	-74.2452
1	Newark	New Jersey	NJ	07189	40.7918	-74.2452
1	Newark	New Jersey	NJ	07191	40.7918	-74.2452
1	Newark	New Jersey	NJ	07192	40.7918	-74.2452
1	Newark	New Jersey	NJ	07193	40.7918	-74.2452
1	Newark	New Jersey	NJ	07194	40.7918	-74.2452
1	Newark	New Jersey	NJ	07195	40.7918	-74.2452
1	Newark	New Jersey	NJ	07197	40.7918	-74.2452
1	Newark	New Jersey	NJ	07198	40.7918	-74.2452
1	Newark	New Jersey	NJ	07199	40.7918	-74.2452
1	Bridgeport	New Jersey	NJ	08014	39.8016	-75.3478
1	Clarksboro	New Jersey	NJ	08020	39.7992	-75.2237
1	Ewan	New Jersey	NJ	08025	39.7015	-75.1629
1	Gibbstown	New Jersey	NJ	08027	39.8231	-75.2751
1	Glassboro	New Jersey	NJ	08028	39.7068	-75.1172
1	Grenloch	New Jersey	NJ	08032	39.7788	-75.0601
1	Harrisonville	New Jersey	NJ	08039	39.6931	-75.2711
1	Mantua	New Jersey	NJ	08051	39.787	-75.1785
1	Mickleton	New Jersey	NJ	08056	39.7857	-75.2498
1	Mount Royal	New Jersey	NJ	08061	39.8097	-75.2082
1	Mullica Hill	New Jersey	NJ	08062	39.7252	-75.2065
1	National Park	New Jersey	NJ	08063	39.8664	-75.1794
1	Paulsboro	New Jersey	NJ	08066	39.8312	-75.2242
1	Pitman	New Jersey	NJ	08071	39.7312	-75.1297
1	Richwood	New Jersey	NJ	08074	39.7206	-75.1681
1	Sewell	New Jersey	NJ	08080	39.7473	-75.0899
1	Swedesboro	New Jersey	NJ	08085	39.7529	-75.3362
1	Thorofare	New Jersey	NJ	08086	39.8387	-75.2486
1	Wenonah	New Jersey	NJ	08090	39.7993	-75.1536
1	Westville	New Jersey	NJ	08093	39.8605	-75.1323
1	Williamstown	New Jersey	NJ	08094	39.665	-74.971
1	Woodbury	New Jersey	NJ	08096	39.822	-75.1297
1	Woodbury Heights	New Jersey	NJ	08097	39.8142	-75.153
1	Clayton	New Jersey	NJ	08312	39.659	-75.0942
1	Franklinville	New Jersey	NJ	08322	39.6156	-75.0409
1	Malaga	New Jersey	NJ	08328	39.5755	-75.0582
1	Monroeville	New Jersey	NJ	08343	39.6442	-75.1568
1	Newfield	New Jersey	NJ	08344	39.5553	-75.0276
1	Bayonne	New Jersey	NJ	07002	40.6664	-74.1192
1	Harrison	New Jersey	NJ	07029	40.7445	-74.1508
1	Hoboken	New Jersey	NJ	07030	40.7445	-74.0329
1	Kearny	New Jersey	NJ	07032	40.7647	-74.1471
1	North Bergen	New Jersey	NJ	07047	40.7897	-74.0232
1	Union City	New Jersey	NJ	07087	40.759	-74.0563
1	West New York	New Jersey	NJ	07093	40.7888	-74.0115
1	Secaucus	New Jersey	NJ	07094	40.791	-74.0634
1	Secaucus	New Jersey	NJ	07096	40.7328	-74.0755
1	Jersey City	New Jersey	NJ	07097	40.7328	-74.0755
1	Kearny	New Jersey	NJ	07099	40.7328	-74.0755
1	Jersey City	New Jersey	NJ	07302	40.7221	-74.0469
1	Jersey City	New Jersey	NJ	07303	40.7328	-74.0755
1	Jersey City	New Jersey	NJ	07304	40.718	-74.0754
1	Jersey City	New Jersey	NJ	07305	40.702	-74.089
1	Jersey City	New Jersey	NJ	07306	40.7321	-74.066
1	Jersey City	New Jersey	NJ	07307	40.7482	-74.0498
1	Jersey City	New Jersey	NJ	07308	40.7328	-74.0755
1	Jersey City	New Jersey	NJ	07309	40.7328	-74.0755
1	Jersey City	New Jersey	NJ	07310	40.7324	-74.0431
1	Jersey City	New Jersey	NJ	07311	40.7324	-74.0754
1	Jersey City	New Jersey	NJ	07399	40.7324	-74.0754
1	Califon	New Jersey	NJ	07830	40.7162	-74.8152
1	Pottersville	New Jersey	NJ	07979	40.7082	-74.7484
1	Lambertville	New Jersey	NJ	08530	40.3731	-74.9266
1	Ringoes	New Jersey	NJ	08551	40.4459	-74.8288
1	Rosemont	New Jersey	NJ	08556	40.42	-74.9886
1	Sergeantsville	New Jersey	NJ	08557	40.5637	-74.9494
1	Stockton	New Jersey	NJ	08559	40.4397	-74.9554
1	Annandale	New Jersey	NJ	08801	40.6287	-74.8855
1	Baptistown	New Jersey	NJ	08803	40.5637	-74.9494
1	Bloomsbury	New Jersey	NJ	08804	40.6437	-75.0966
1	Clinton	New Jersey	NJ	08809	40.6412	-74.9088
1	Flemington	New Jersey	NJ	08822	40.518	-74.8453
1	Frenchtown	New Jersey	NJ	08825	40.5208	-75.0325
1	Glen Gardner	New Jersey	NJ	08826	40.7134	-74.9162
1	Hampton	New Jersey	NJ	08827	40.6774	-74.9622
1	High Bridge	New Jersey	NJ	08829	40.6684	-74.8937
1	Lebanon	New Jersey	NJ	08833	40.6466	-74.829
1	Little York	New Jersey	NJ	08834	40.5637	-74.9494
1	Milford	New Jersey	NJ	08848	40.5929	-75.1025
1	Oldwick	New Jersey	NJ	08858	40.6918	-74.7525
1	Pittstown	New Jersey	NJ	08867	40.5992	-74.9576
1	Quakertown	New Jersey	NJ	08868	40.5655	-74.9389
1	Readington	New Jersey	NJ	08870	40.5637	-74.9494
1	Stanton	New Jersey	NJ	08885	40.5764	-74.8311
1	Three Bridges	New Jersey	NJ	08887	40.5206	-74.7946
1	Whitehouse	New Jersey	NJ	08888	40.6194	-74.7406
1	Whitehouse Station	New Jersey	NJ	08889	40.6156	-74.7724
1	Hightstown	New Jersey	NJ	08520	40.2669	-74.525
1	Hopewell	New Jersey	NJ	08525	40.3902	-74.771
1	Pennington	New Jersey	NJ	08534	40.3339	-74.7944
1	Princeton	New Jersey	NJ	08540	40.3666	-74.6408
1	Princeton	New Jersey	NJ	08541	40.2805	-74.712
1	Princeton	New Jersey	NJ	08542	40.3535	-74.6594
1	Princeton	New Jersey	NJ	08543	40.2805	-74.712
1	Princeton	New Jersey	NJ	08544	40.3492	-74.6528
1	Princeton Junction	New Jersey	NJ	08550	40.2669	-74.6511
1	Titusville	New Jersey	NJ	08560	40.3077	-74.8655
1	Windsor	New Jersey	NJ	08561	40.2423	-74.5787
1	Trenton	New Jersey	NJ	08601	40.2805	-74.712
1	Trenton	New Jersey	NJ	08602	40.2805	-74.712
1	Trenton	New Jersey	NJ	08603	40.2805	-74.712
1	Trenton	New Jersey	NJ	08604	40.2805	-74.712
1	Trenton	New Jersey	NJ	08605	40.2805	-74.712
1	Trenton	New Jersey	NJ	08606	40.2805	-74.712
1	Trenton	New Jersey	NJ	08607	40.2805	-74.712
1	Trenton	New Jersey	NJ	08608	40.2204	-74.7622
1	Trenton	New Jersey	NJ	08609	40.2248	-74.741
1	Trenton	New Jersey	NJ	08610	40.2016	-74.705
1	Trenton	New Jersey	NJ	08611	40.1967	-74.7416
1	Trenton	New Jersey	NJ	08618	40.2377	-74.7821
1	Trenton	New Jersey	NJ	08619	40.2418	-74.6962
1	Trenton	New Jersey	NJ	08620	40.1947	-74.6399
1	Trenton	New Jersey	NJ	08625	40.2805	-74.712
1	Trenton	New Jersey	NJ	08628	40.2655	-74.8168
1	Trenton	New Jersey	NJ	08629	40.2196	-74.7334
1	Trenton	New Jersey	NJ	08638	40.251	-74.7627
1	Trenton	New Jersey	NJ	08645	40.2805	-74.712
1	Trenton	New Jersey	NJ	08646	40.2805	-74.712
1	Trenton	New Jersey	NJ	08647	40.2805	-74.712
1	Trenton	New Jersey	NJ	08648	40.2795	-74.6912
1	Trenton	New Jersey	NJ	08650	40.2805	-74.712
1	Trenton	New Jersey	NJ	08666	40.2805	-74.712
1	Trenton	New Jersey	NJ	08677	40.2805	-74.712
1	Trenton	New Jersey	NJ	08690	40.16	-74.6576
1	Trenton	New Jersey	NJ	08691	40.2197	-74.5939
1	Trenton	New Jersey	NJ	08695	40.2805	-74.712
1	Avenel	New Jersey	NJ	07001	40.5826	-74.2785
1	Carteret	New Jersey	NJ	07008	40.5823	-74.2313
1	Port Reading	New Jersey	NJ	07064	40.5709	-74.2466
1	Colonia	New Jersey	NJ	07067	40.5937	-74.3164
1	Sewaren	New Jersey	NJ	07077	40.5542	-74.2607
1	South Plainfield	New Jersey	NJ	07080	40.5839	-74.4147
1	Woodbridge	New Jersey	NJ	07095	40.556	-74.2845
1	Cranbury	New Jersey	NJ	08512	40.3039	-74.5065
1	Plainsboro	New Jersey	NJ	08536	40.3324	-74.5688
1	Cranbury	New Jersey	NJ	08570	40.43	-74.4173
1	Dayton	New Jersey	NJ	08810	40.3825	-74.5111
1	Dunellen	New Jersey	NJ	08812	40.5897	-74.4639
1	East Brunswick	New Jersey	NJ	08816	40.4284	-74.4064
1	Edison	New Jersey	NJ	08817	40.5171	-74.3973
1	Edison	New Jersey	NJ	08818	40.43	-74.4173
1	Edison	New Jersey	NJ	08820	40.578	-74.3589
1	Kendall Park	New Jersey	NJ	08824	40.4208	-74.5529
1	Helmetta	New Jersey	NJ	08828	40.3777	-74.4204
1	Iselin	New Jersey	NJ	08830	40.5716	-74.3167
1	Jamesburg	New Jersey	NJ	08831	40.3425	-74.4336
1	Keasbey	New Jersey	NJ	08832	40.5192	-74.3021
1	Edison	New Jersey	NJ	08837	40.5325	-74.3375
1	Metuchen	New Jersey	NJ	08840	40.5449	-74.3517
1	Middlesex	New Jersey	NJ	08846	40.5759	-74.5008
1	Milltown	New Jersey	NJ	08850	40.4493	-74.439
1	Monmouth Junction	New Jersey	NJ	08852	40.3869	-74.5558
1	Piscataway	New Jersey	NJ	08854	40.5515	-74.459
1	Piscataway	New Jersey	NJ	08855	40.43	-74.4173
1	Old Bridge	New Jersey	NJ	08857	40.398	-74.3236
1	Parlin	New Jersey	NJ	08859	40.4587	-74.305
1	Perth Amboy	New Jersey	NJ	08861	40.5176	-74.2754
1	Perth Amboy	New Jersey	NJ	08862	40.43	-74.4173
1	Fords	New Jersey	NJ	08863	40.5392	-74.3117
1	Sayreville	New Jersey	NJ	08871	40.43	-74.4173
1	Sayreville	New Jersey	NJ	08872	40.46	-74.3478
1	South River	New Jersey	NJ	08877	40.43	-74.4173
1	South Amboy	New Jersey	NJ	08878	40.4369	-74.2509
1	South Amboy	New Jersey	NJ	08879	40.464	-74.2742
1	South River	New Jersey	NJ	08882	40.4444	-74.3801
1	Spotswood	New Jersey	NJ	08884	40.3847	-74.3894
1	Edison	New Jersey	NJ	08899	40.5203	-74.4205
1	New Brunswick	New Jersey	NJ	08901	40.4891	-74.4482
1	North Brunswick	New Jersey	NJ	08902	40.4538	-74.4823
1	New Brunswick	New Jersey	NJ	08903	40.5139	-74.4451
1	Highland Park	New Jersey	NJ	08904	40.4991	-74.4266
1	New Brunswick	New Jersey	NJ	08905	40.43	-74.4173
1	New Brunswick	New Jersey	NJ	08906	40.43	-74.4173
1	New Brunswick	New Jersey	NJ	08922	40.43	-74.4173
1	New Brunswick	New Jersey	NJ	08933	40.43	-74.4173
1	New Brunswick	New Jersey	NJ	08988	40.43	-74.4173
1	New Brunswick	New Jersey	NJ	08989	40.43	-74.4173
1	Red Bank	New Jersey	NJ	07701	40.3584	-74.0681
1	Shrewsbury	New Jersey	NJ	07702	40.3282	-74.0589
1	Fort Monmouth	New Jersey	NJ	07703	40.3177	-74.039
1	Fair Haven	New Jersey	NJ	07704	40.3599	-74.0389
1	Allenhurst	New Jersey	NJ	07709	40.3027	-74.2493
1	Adelphia	New Jersey	NJ	07710	40.3027	-74.2493
1	Allenhurst	New Jersey	NJ	07711	40.2367	-74.0067
1	Asbury Park	New Jersey	NJ	07712	40.2507	-74.0486
1	Belmar	New Jersey	NJ	07715	40.3027	-74.2493
1	Atlantic Highlands	New Jersey	NJ	07716	40.4048	-74.0562
1	Avon By The Sea	New Jersey	NJ	07717	40.1918	-74.0167
1	Belford	New Jersey	NJ	07718	40.4173	-74.0889
1	Belmar	New Jersey	NJ	07719	40.2575	-74.1121
